Kidhome,MntWines,Marital_Status,NumWebPurchases,Recency,Response,Income,NumCatalogPurchases,cluster_em,cluster_em_probability
0,1073,Partner,10,87,0,75702.0,5,1,0.9999999999983169
1,135,Partner,3,85,0,59385.0,1,0,0.9999999973162197
1,231,Single,5,30,1,37070.0,1,0,1.0
1,18,Partner,1,82,0,44689.0,1,2,0.9931631361164478
0,620,Partner,5,21,0,53977.0,5,1,0.9999999998725126
0,81,Single,23,92,0,7144.0,1,1,1.0
1,12,Single,2,95,0,18701.0,0,2,0.9996079236359166
0,292,Partner,4,2,1,90369.0,6,1,0.9999999999969491
0,965,Single,3,74,0,63159.0,5,1,0.9999999999759615
1,27,Partner,1,49,0,37758.0,0,2,0.9990975546517739
0,777,Single,4,71,0,46757.0,4,1,0.9999999998961338
0,572,Partner,4,72,0,79734.0,3,1,0.999999999904416
0,438,Partner,2,68,0,63207.0,3,1,0.9999999998061928
0,531,Single,5,4,0,72071.0,4,1,0.9999999999278888
1,17,Partner,1,80,0,21840.0,0,2,0.9994460355513861
0,402,Partner,9,15,0,58582.0,2,1,0.9999999999604929
0,503,Single,5,70,1,72282.0,7,1,0.9999999999945093
0,369,Partner,6,91,0,50387.0,2,1,0.9999999998960583
1,5,Partner,1,10,0,32583.0,0,2,0.9994360747309959
0,362,Partner,5,99,0,62568.0,3,1,0.9999999999364073
1,56,Single,2,25,0,44635.0,0,2,0.9817514832288535
1,79,Single,2,34,0,33316.0,1,0,0.9696513275530491
0,387,Partner,4,57,0,63967.0,4,1,0.9999999999093805
0,367,Partner,9,84,0,52513.0,5,1,0.9999999999883551
1,15,Partner,1,51,0,25293.0,1,2,0.9987172832795819
0,267,Single,5,97,0,54111.0,2,1,0.9999999998840972
0,298,Partner,4,13,1,78394.0,6,1,0.9999999999918394
0,674,Partner,3,92,0,80739.0,11,1,0.9999999999999298
1,16,Partner,4,30,1,22669.0,1,2,0.9036833299958631
1,37,Single,4,30,0,29236.0,0,2,0.9448636029245917
0,159,Partner,4,11,0,44911.0,1,1,0.9999999993987396
0,686,Partner,6,72,0,54693.0,4,1,0.9999999999449907
1,97,Partner,4,39,0,48186.0,1,0,0.9953270616914229
1,63,Partner,2,0,1,54809.0,1,2,0.9181333471816996
1,56,Partner,2,15,0,41580.0,1,2,0.9743661024585034
0,209,Partner,2,12,0,80336.0,9,1,0.9999999999997149
0,198,Partner,4,56,0,47743.0,1,1,0.9999999996133875
0,313,Partner,7,39,0,62972.0,4,1,0.9999999999671236
0,941,Single,8,55,1,57333.0,5,1,0.99999999998888
1,86,Partner,4,60,0,32313.0,0,0,0.9974242795952178
0,167,Single,3,73,1,84953.0,10,1,0.9999999999999893
1,8,Single,2,90,0,27071.0,0,2,0.9994325226048902
0,389,Partner,4,86,0,68148.0,4,1,0.9999999999497309
1,239,Partner,6,37,0,65735.0,2,0,1.0
0,179,Partner,6,7,1,86836.0,10,1,0.9999999999999947
1,5,Partner,0,29,0,4023.0,0,2,0.991469740286868
0,2,Partner,2,19,0,30093.0,0,2,0.9435400746807754
0,383,Partner,8,14,0,57705.0,1,1,0.9999999999187814
1,2,Single,1,72,0,25008.0,0,2,0.9996669728464123
0,536,Single,5,56,1,83257.0,10,1,0.9999999999998996
1,2,Partner,1,85,0,22280.0,0,2,0.9997172531540051
0,322,Partner,4,62,0,72159.0,6,1,0.9999999999891109
0,539,Partner,4,1,1,64260.0,5,1,0.9999999999059348
0,712,Single,8,28,1,82733.0,4,1,0.9999999999793507
0,1121,Single,10,70,0,74290.0,8,1,0.9999999999996794
2,68,Single,2,84,0,58217.0,0,2,0.9999999888244915
0,36,Partner,2,89,0,21024.0,0,2,0.9465735384473103
0,707,Partner,2,73,0,70116.0,8,1,0.9999999999922515
1,174,Partner,8,42,0,54006.0,1,0,1.0
0,666,Partner,5,16,0,69063.0,3,1,0.9999999998895768
0,0,Single,1,16,0,11448.0,0,2,0.9992264724864426
0,162,Single,4,56,0,61825.0,2,1,0.9999999998346629
1,407,Partner,5,65,0,70886.0,4,0,1.0
0,823,Partner,6,10,1,69109.0,6,1,0.9999999999809273
1,488,Single,8,13,1,60208.0,3,0,1.0
1,28,Partner,2,78,0,32889.0,1,2,0.9983623959773678
1,3,Single,1,51,0,34738.0,0,2,0.9991169801044364
1,284,Partner,9,27,0,30538.0,0,0,1.0
0,938,Partner,5,30,1,82326.0,10,1,0.9999999999995977
1,13,Single,2,71,0,26642.0,0,2,0.9994732001714781
0,412,Single,7,97,0,69932.0,6,1,0.9999999999961702
1,31,Single,2,83,0,44503.0,0,2,0.9979305704346513
0,502,Single,6,3,0,60200.0,2,1,0.9999999998510134
0,18,Single,1,71,0,49638.0,0,2,0.6971971129223001
0,1,Single,1,3,0,23830.0,0,2,0.9968476914037042
0,100,Single,9,15,1,33051.0,1,1,0.999999999899555
0,407,Partner,3,52,0,72905.0,7,1,0.9999999999913927
0,664,Partner,7,8,0,69702.0,7,1,0.9999999999927214
1,1045,Single,5,89,0,70300.0,5,0,1.0
0,1218,Partner,5,66,1,70643.0,8,1,0.9999999999984643
1,15,Partner,1,22,1,30396.0,1,2,0.9983295505161959
0,128,Single,4,56,0,50616.0,0,1,0.9999999995988245
0,581,Single,5,74,0,62772.0,6,1,0.9999999999746745
0,6,Single,1,48,0,30298.0,1,2,0.9638610565646462
1,185,Single,7,67,0,52413.0,1,0,1.0
1,22,Partner,1,24,0,44155.0,1,2,0.9935461942665597
0,584,Single,5,67,1,86979.0,5,1,0.9999999999837699
1,355,Partner,9,38,0,76532.0,5,0,1.0
1,175,Partner,6,86,0,42081.0,3,0,1.0
0,864,Partner,4,90,0,67546.0,10,1,0.9999999999988152
0,957,Partner,4,87,0,88420.0,7,1,0.9999999999973008
1,25,Partner,2,62,0,31158.0,0,2,0.9992438282103141
0,641,Single,10,23,0,61671.0,4,1,0.9999999999885354
0,273,Single,2,99,0,69719.0,3,1,0.9999999999166889
0,122,Single,3,29,0,49160.0,1,1,0.9999999969236999
1,1,Partner,1,52,0,24882.0,1,2,0.9982733371929498
0,1020,Single,4,90,0,90933.0,6,1,0.9999999999946994
0,6,Single,27,9,0,113734.0,0,1,1.0
0,378,Partner,3,71,0,59292.0,5,1,0.9999999999147557
1,42,Partner,2,13,0,45759.0,0,2,0.9963336195192017
0,15,Single,1,16,0,22148.0,0,2,0.9969354473283843
0,272,Partner,4,94,0,73395.0,4,1,0.9999999999735634
1,9,Single,3,77,0,29819.0,0,2,0.9925936239322775
0,279,Partner,3,20,0,45688.0,1,1,0.9999999992640154
0,398,Partner,3,51,0,62820.0,4,1,0.9999999998652944
0,637,Partner,6,81,0,60491.0,11,1,0.9999999999992149
1,45,Partner,3,71,0,33235.0,0,2,0.9907227149650959
0,21,Partner,1,36,0,35701.0,0,2,0.9818828341451712
1,15,Partner,1,95,0,31535.0,1,2,0.9987343815373162
0,493,Partner,3,32,0,92556.0,5,1,0.9999999999777653
0,957,Single,7,32,0,67384.0,8,1,0.9999999999962812
0,829,Partner,4,85,0,80573.0,6,1,0.9999999999908109
0,1017,Partner,5,93,1,77870.0,5,1,0.9999999999913882
0,953,Single,10,24,0,52278.0,5,1,0.9999999999934879
0,159,Single,4,44,1,57107.0,4,1,0.9999999998941931
0,32,Partner,1,15,0,18929.0,0,2,0.9725489666151979
1,23,Single,3,82,0,36038.0,0,2,0.9945464325006992
0,18,Single,2,27,0,20180.0,1,2,0.9934172129252684
1,15,Partner,1,72,0,34230.0,0,2,0.9995077586592878
0,23,Single,1,7,0,31878.0,0,2,0.9895713244355226
0,200,Partner,6,57,0,70932.0,2,1,0.999999999930127
0,1324,Single,7,84,1,91249.0,9,1,0.9999999999998952
0,1193,Single,7,53,0,77598.0,5,1,0.9999999999957456
1,505,Single,11,48,0,80982.0,5,0,1.0
1,2,Partner,1,2,0,22701.0,0,2,0.9997048609104024
0,1103,Partner,4,65,0,55212.0,2,1,0.9999999999896625
0,353,Partner,3,45,0,70617.0,3,1,0.9999999998504898
0,652,Single,9,42,1,64849.0,3,1,0.9999999999769233
1,379,Partner,9,29,0,62694.0,3,0,1.0
1,46,Partner,2,83,0,61917.0,0,2,0.9667471668994965
0,162,Partner,4,93,0,67472.0,2,1,0.99999999991139
1,8,Partner,3,40,0,21059.0,0,2,0.9964821392212002
2,17,Partner,3,47,0,29543.0,1,2,0.9999999992807114
0,340,Partner,6,50,0,75903.0,6,1,0.9999999999951625
1,8,Partner,1,40,0,34984.0,0,2,0.9993433999397596
0,154,Single,4,3,1,54998.0,2,1,0.9999999996904636
0,710,Single,11,62,1,54356.0,2,1,0.9999999999922693
0,8,Partner,0,25,0,34242.0,0,2,0.9825027428181086
1,2,Partner,1,48,0,25410.0,0,2,0.9996392589182995
0,1050,Partner,5,56,1,73356.0,11,1,0.9999999999996811
0,19,Partner,1,68,0,28320.0,0,2,0.9907589668620165
1,22,Single,1,64,0,23763.0,0,2,0.9991612141360202
0,274,Partner,4,67,0,72570.0,6,1,0.999999999991799
1,68,Partner,2,94,0,34529.0,2,0,0.9405279388846983
0,344,Single,3,82,0,70792.0,4,1,0.9999999999458731
0,145,Partner,3,3,1,63211.0,8,1,0.9999999999934204
0,217,Partner,4,24,0,83891.0,7,1,0.999999999998959
1,18,Single,3,54,0,36065.0,0,2,0.990221298312376
0,69,Partner,3,20,0,39898.0,0,1,0.9565947717205776
0,144,Single,3,96,0,51141.0,1,1,0.9999999997469233
0,256,Partner,3,19,0,56939.0,3,1,0.9999999996837032
0,483,Single,4,60,0,80872.0,4,1,0.9999999999504015
0,1285,Partner,10,2,1,72335.0,4,1,0.9999999999986642
0,338,Single,4,13,0,61798.0,2,1,0.9999999997216511
0,605,Single,1,37,0,76842.0,8,1,0.9999999999934213
1,8,Partner,1,59,0,29478.0,0,2,0.9996089361725601
0,172,Single,5,55,0,46998.0,3,1,0.9999999997767737
0,448,Single,6,60,1,96843.0,11,1,0.9999999999999982
1,67,Single,2,48,0,56551.0,1,2,0.8597229534862438
0,512,Partner,8,38,0,70053.0,5,1,0.9999999999882254
0,1462,Single,5,8,1,71670.0,3,1,0.9999999999985913
1,20,Partner,2,19,0,44359.0,0,2,0.9961673183702081
1,50,Single,3,32,1,40887.0,1,2,0.979259740611027
0,102,Single,3,27,0,48877.0,0,1,0.9999962830069309
0,499,Partner,6,58,0,74485.0,7,1,0.99999999999635
0,381,Partner,8,59,0,64474.0,2,1,0.9999999999518216
0,631,Partner,6,29,0,77226.0,8,1,0.9999999999978813
0,526,Single,3,60,1,72643.0,10,1,0.999999999999253
0,913,Partner,3,41,0,85738.0,6,1,0.9999999999861391
0,673,Single,6,27,0,55686.0,3,1,0.9999999999018789
1,23,Single,1,28,0,39062.0,0,2,0.9992209012798756
1,199,Partner,5,8,1,34600.0,2,0,1.0
0,261,Partner,6,18,0,40794.0,3,1,0.9999999996300168
1,111,Partner,3,76,0,54690.0,1,0,0.999920125656734
0,16,Partner,25,0,0,4428.0,0,1,1.0
0,63,Partner,4,32,0,32632.0,4,1,0.9999999984761212
1,58,Single,3,2,0,38236.0,0,2,0.9521604053496858
1,29,Partner,2,16,1,36781.0,1,2,0.9969383480842055
1,3,Single,1,56,1,31385.0,0,2,0.9994337760621701
1,28,Partner,4,97,0,24570.0,0,2,0.9748148219422431
1,40,Single,3,15,1,25509.0,0,2,0.9917768222769967
0,879,Partner,5,35,0,94642.0,7,1,0.9999999999966498
0,62,Partner,2,3,0,58646.0,1,1,0.9540048844998529
1,280,Single,6,49,0,53201.0,3,0,1.0
0,9,Partner,0,4,0,21994.0,0,2,0.9959425218891185
1,182,Partner,4,45,0,57113.0,1,0,1.0
0,83,Partner,3,37,0,51373.0,5,1,0.9999999998544444
1,38,Partner,3,39,0,23477.0,0,2,0.9925567981983971
0,228,Partner,3,38,0,58116.0,3,1,0.9999999997549507
0,1092,Single,5,8,1,72968.0,5,1,0.9999999999849525
0,85,Partner,3,89,0,39791.0,1,1,0.9986159493142827
0,1276,Single,9,47,1,91712.0,7,1,0.9999999999994262
0,1017,Single,5,75,0,94472.0,5,1,0.9999999999863087
1,6,Partner,1,86,0,13672.0,0,2,0.9995869310619347
0,448,Partner,7,4,1,96547.0,6,1,0.9999999999983071
0,504,Partner,6,73,1,79205.0,5,1,0.9999999999874665
0,226,Partner,4,46,0,56559.0,3,1,0.999999999810965
1,239,Partner,7,38,0,32644.0,1,0,1.0
0,90,Single,4,73,0,67506.0,1,1,0.99996130557466
1,7,Single,1,66,0,24206.0,0,2,0.9996846620987936
1,4,Single,1,36,0,28420.0,0,2,0.9995860448556003
1,16,Partner,3,29,1,22979.0,2,2,0.6235224571816306
0,10,Single,0,29,0,33279.0,0,2,0.984315521808679
1,68,Single,2,6,0,46423.0,0,2,0.849794371675267
0,35,Partner,2,97,0,30368.0,0,2,0.9479242093708248
0,575,Partner,8,61,0,63684.0,4,1,0.9999999999766174
0,315,Single,5,68,0,41638.0,5,1,0.9999999997362119
0,182,Single,3,73,0,68805.0,1,1,0.9999999997589981
0,561,Partner,8,90,0,65814.0,2,1,0.9999999999641016
0,587,Single,5,81,0,71964.0,6,1,0.9999999999881153
1,94,Single,4,1,0,39146.0,0,0,0.9992559520494894
0,908,Partner,7,79,1,96876.0,7,1,0.9999999999986775
0,228,Partner,11,92,0,34445.0,2,1,0.9999999999839044
0,995,Single,2,31,1,68281.0,9,1,0.9999999999934817
1,11,Partner,0,46,0,37284.0,0,2,0.9988452989746135
0,3,Partner,2,14,1,36790.0,1,1,0.6650758061029496
1,12,Partner,2,89,0,27943.0,0,2,0.9994774460537925
1,17,Single,1,31,0,22263.0,0,2,0.999456867824645
1,8,Partner,0,75,0,30261.0,0,2,0.9991892672631237
1,22,Partner,2,42,0,28587.0,0,2,0.9993301948646434
1,14,Partner,2,53,0,43815.0,0,2,0.994218023372831
1,106,Partner,4,53,0,48195.0,2,0,0.9999723525912084
0,820,Partner,8,23,0,77027.0,3,1,0.9999999999682414
0,753,Partner,8,57,0,71322.0,5,1,0.9999999999891163
1,13,Partner,2,49,0,32765.0,0,2,0.9990198135363569
1,9,Partner,0,6,0,29672.0,0,2,0.9993069121865704
0,19,Single,1,29,0,23272.0,0,2,0.9951798813467768
0,520,Partner,10,5,1,49912.0,5,1,0.9999999999820304
1,5,Partner,2,98,0,7500.0,1,2,0.999145400470124
0,618,Single,11,80,1,68117.0,8,1,0.9999999999997442
0,315,Partner,7,4,0,67225.0,2,1,0.9999999999213962
1,15,Partner,3,70,0,17649.0,0,2,0.9980187367067085
0,384,Partner,11,32,0,55914.0,6,1,0.9999999999973541
1,110,Partner,6,82,0,40059.0,2,0,0.9999996611568568
0,208,Partner,3,27,0,60905.0,3,1,0.9999999997871716
1,555,Partner,10,94,0,75330.0,3,0,1.0
0,240,Single,4,23,0,60689.0,4,1,0.999999999885417
1,11,Partner,2,97,0,38680.0,0,2,0.9979005855322535
0,848,Partner,10,25,0,61416.0,3,1,0.999999999989968
0,202,Single,5,92,0,49767.0,4,1,0.9999999999141105
1,433,Single,4,98,0,83273.0,6,0,1.0
1,6,Partner,2,19,0,29009.0,0,2,0.9989325443442382
1,37,Partner,2,80,0,45057.0,0,2,0.9974985021010945
1,167,Partner,4,80,0,37150.0,3,0,1.0
1,45,Single,4,79,0,43020.0,1,2,0.8625073200088179
0,129,Partner,3,50,0,53154.0,1,1,0.9999999994281819
0,713,Partner,7,60,0,65308.0,8,1,0.9999999999961311
1,676,Single,2,44,1,76467.0,5,0,1.0
0,450,Partner,5,0,0,81044.0,6,1,0.9999999999911022
1,22,Partner,1,28,0,32871.0,0,2,0.999414088133616
1,367,Single,7,35,0,55801.0,2,0,1.0
0,526,Single,6,49,0,76320.0,3,1,0.9999999999305564
1,51,Single,3,46,0,36927.0,0,2,0.9809604361904475
1,25,Partner,1,97,0,48794.0,0,2,0.9980110458535787
0,28,Single,3,51,0,23478.0,0,2,0.9401866740749858
1,958,Single,2,80,0,71128.0,10,0,1.0
0,532,Single,7,10,0,70179.0,3,1,0.9999999999397358
0,724,Partner,9,29,0,59462.0,2,1,0.9999999999735749
1,39,Partner,3,74,0,38361.0,1,2,0.9912897445107691
0,587,Partner,4,54,0,70038.0,4,1,0.999999999923161
1,29,Partner,2,93,0,42554.0,0,2,0.9984581303640753
0,757,Partner,9,63,0,67445.0,6,1,0.999999999995572
0,544,Single,4,92,0,67046.0,5,1,0.999999999968368
0,40,Partner,2,40,0,42192.0,1,2,0.7556469172537066
0,1245,Partner,4,70,0,77610.0,7,1,0.9999999999981277
1,19,Partner,3,96,0,31761.0,0,2,0.9965619138276923
1,16,Partner,1,81,0,34350.0,0,2,0.9995155376184482
0,376,Partner,6,63,0,54591.0,2,1,0.9999999998703957
0,184,Partner,6,85,0,71866.0,3,1,0.9999999999739799
1,15,Partner,1,51,0,25293.0,1,2,0.9987172832795819
0,124,Single,5,23,1,42000.0,2,1,0.9999999994562101
0,627,Partner,9,95,0,69520.0,6,1,0.9999999999974367
1,180,Single,5,11,1,64713.0,5,0,1.0
1,14,Partner,1,42,0,27889.0,1,2,0.998592825045351
0,3,Single,2,77,0,22123.0,1,2,0.9786886646248489
1,8,Partner,3,40,0,27803.0,0,2,0.9921825069747816
0,293,Partner,6,32,0,51651.0,2,1,0.9999999998160902
0,758,Partner,9,48,0,68487.0,7,1,0.9999999999973648
0,656,Partner,8,24,0,56796.0,9,1,0.9999999999949312
0,196,Partner,4,61,0,87000.0,6,1,0.9999999999983089
0,835,Partner,6,6,0,79823.0,9,1,0.9999999999989431
1,16,Single,1,16,0,30828.0,1,2,0.9982921093112289
0,9,Partner,0,39,0,34109.0,0,2,0.9809478179876248
1,229,Single,5,2,1,53367.0,1,0,1.0
0,0,Partner,1,49,0,22390.0,0,2,0.9965795443755547
0,121,Partner,4,31,0,71322.0,1,1,0.9999999613944305
0,471,Other,4,58,1,79244.0,10,1,0.9999999999998268
0,520,Partner,10,5,1,49912.0,5,1,0.9999999999820304
1,26,Partner,1,90,0,48699.0,0,2,0.9979833887329639
0,240,Partner,3,47,0,80144.0,7,1,0.999999999997975
1,178,Single,4,25,0,54252.0,1,0,1.0
1,1486,Partner,4,60,1,81929.0,4,0,1.0
0,1115,Partner,2,67,0,76068.0,3,1,0.9999999999792983
1,29,Partner,1,40,0,53204.0,0,2,0.9956330532139762
0,529,Partner,6,63,0,67911.0,7,1,0.9999999999932339
1,13,Partner,1,1,1,14796.0,0,2,0.9993706376057148
0,934,Partner,8,89,0,78128.0,4,1,0.9999999999906004
0,2,Partner,2,40,0,14188.0,0,2,0.9972476241858231
1,4,Partner,2,5,0,20425.0,0,2,0.9994396755723446
0,62,Partner,2,3,0,58646.0,1,1,0.9540048844998529
0,158,Single,7,1,1,72967.0,2,1,0.9999999999568887
0,173,Partner,5,24,0,48150.0,1,1,0.9999999996601221
0,830,Single,5,89,1,82332.0,3,1,0.9999999999494662
1,189,Single,8,48,0,58275.0,2,0,1.0
0,728,Partner,7,31,0,44953.0,3,1,0.9999999999226237
1,7,Partner,1,68,0,34587.0,0,2,0.9993725475391206
0,35,Partner,2,46,0,43018.0,2,1,0.9803974058130518
0,188,Partner,7,92,0,45736.0,1,1,0.9999999999132347
0,742,Partner,6,80,0,66476.0,8,1,0.9999999999961977
1,0,Partner,2,16,0,27733.0,0,2,0.9983535416416177
0,750,Partner,6,50,0,69805.0,8,1,0.9999999999958251
0,816,Single,3,93,0,72217.0,10,1,0.999999999999237
1,5,Single,0,51,0,25818.0,1,2,0.9962527739960679
1,37,Partner,3,24,0,37509.0,0,2,0.993210590746154
1,4,Partner,1,79,0,25176.0,0,2,0.9996876184561377
0,99,Partner,3,26,0,43586.0,0,1,0.9999947908809613
0,176,Partner,5,86,0,53230.0,2,1,0.999999999871882
1,54,Partner,1,68,0,50116.0,0,2,0.9752449702681252
0,997,Partner,5,98,0,84906.0,6,1,0.9999999999956248
0,356,Partner,7,34,0,61286.0,1,1,0.9999999998816147
0,1311,Partner,4,60,1,82333.0,3,1,0.9999999999924185
0,890,Partner,8,3,1,65220.0,4,1,0.999999999981326
2,4,Partner,1,65,0,33590.0,0,2,0.9999999999451124
1,17,Single,1,83,0,30992.0,0,2,0.9995684265538266
0,960,Single,5,64,1,72309.0,6,1,0.9999999999896971
0,2,Partner,0,85,0,156924.0,0,1,0.9999999530981267
1,1,Partner,2,69,0,16005.0,1,2,0.9987094352265202
0,240,Other,3,48,0,65487.0,5,1,0.9999999999519544
0,301,Partner,8,21,0,58692.0,2,1,0.9999999999405471
1,154,Single,3,30,0,40590.0,4,0,1.0
1,2,Single,1,39,0,20587.0,1,2,0.9987266415743518
0,104,Single,2,76,0,62637.0,2,1,0.9999998482444639
1,70,Single,3,11,1,29435.0,2,0,0.9663395507064744
1,2,Single,1,26,0,19346.0,0,2,0.999700621005179
1,23,Partner,2,34,0,35788.0,0,2,0.9989925355910856
1,43,Single,2,72,0,36997.0,1,2,0.9954284662635419
0,4,Partner,2,13,0,23539.0,0,2,0.9897706917938754
0,654,Single,9,58,0,65333.0,4,1,0.9999999999859281
0,912,Single,11,12,1,78499.0,3,1,0.999999999992963
1,25,Partner,2,23,0,29732.0,0,2,0.9992331823048918
1,24,Partner,3,33,0,41275.0,1,2,0.9549320234742991
1,141,Partner,4,30,0,63516.0,1,0,0.9999999985486321
0,71,Partner,1,15,0,42769.0,1,1,0.9879535399008808
1,35,Partner,2,25,0,49572.0,0,2,0.9952494697662472
0,496,Partner,5,4,0,69209.0,3,1,0.9999999998739195
1,9,Partner,3,80,0,17148.0,1,2,0.9965132445555844
1,154,Single,3,30,0,40590.0,4,0,1.0
1,9,Partner,1,6,0,30560.0,0,2,0.9996087206495364
1,26,Partner,2,16,0,32146.0,0,2,0.9991633817766249
1,77,Single,3,57,0,41713.0,1,0,0.5553128725269681
0,11,Partner,1,9,0,34176.0,0,2,0.9862622556401566
0,576,Partner,7,59,0,58482.0,4,1,0.9999999999552025
0,89,Single,4,78,0,59686.0,1,1,0.9998549270481171
0,1013,Partner,9,90,1,60896.0,10,1,0.999999999999611
1,224,Partner,6,74,0,62994.0,2,0,1.0
0,200,Partner,5,10,0,47320.0,1,1,0.9999999996207212
0,570,Single,6,63,0,74859.0,5,1,0.9999999999815379
1,1,Single,1,13,0,15253.0,0,2,0.9996925696866475
1,62,Single,2,98,0,31560.0,1,2,0.8472932545457345
0,531,Single,5,4,0,72071.0,4,1,0.9999999999278888
0,162,Single,4,94,1,91172.0,3,1,0.9999999999760254
0,675,Partner,4,91,0,90000.0,8,1,0.999999999999285
1,23,Single,1,66,0,41967.0,0,2,0.9990118975318688
0,492,Single,9,14,0,69263.0,1,1,0.9999999999462519
0,918,Single,11,77,1,65706.0,3,1,0.9999999999964055
0,224,Partner,6,41,0,60934.0,4,1,0.9999999999548206
0,572,Partner,6,21,0,71965.0,3,1,0.9999999999164939
0,626,Partner,9,25,0,65210.0,3,1,0.9999999999747433
0,1074,Partner,5,2,1,79174.0,6,1,0.9999999999903206
0,741,Single,4,51,0,81380.0,2,1,0.9999999998264872
0,322,Other,7,3,0,48432.0,1,1,0.999999999841263
0,254,Partner,7,32,0,52914.0,3,1,0.9999999999145706
0,116,Partner,3,84,0,38946.0,1,1,0.9999999963887118
1,22,Partner,3,49,0,26067.0,0,2,0.9972527294707212
0,516,Partner,8,69,0,44325.0,2,1,0.9999999999393374
0,14,Partner,1,96,0,42523.0,1,2,0.653194973510769
1,2,Single,2,23,0,26487.0,1,2,0.9950005674857263
0,28,Partner,1,18,0,53233.0,0,2,0.670275962242071
0,530,Partner,7,8,0,67716.0,4,1,0.9999999999591869
0,519,Partner,8,21,0,76234.0,3,1,0.9999999999640652
0,611,Partner,7,60,0,84117.0,10,1,0.9999999999999432
0,240,Partner,3,48,0,65487.0,5,1,0.9999999999519544
1,4,Partner,1,36,0,25224.0,1,2,0.9984221532008578
0,671,Single,7,36,1,89616.0,5,1,0.9999999999879181
1,23,Single,1,63,0,40851.0,1,2,0.9965145013754346
0,9,Partner,0,2,0,27469.0,0,2,0.9938840592390579
0,556,Partner,7,38,1,82347.0,7,1,0.9999999999981521
0,833,Partner,9,61,1,73803.0,5,1,0.9999999999939897
1,12,Single,3,52,0,8820.0,0,2,0.9973004744277156
0,56,Single,3,25,0,43322.0,0,1,0.7484922265840375
0,293,Partner,6,63,0,55593.0,6,1,0.9999999999741767
1,297,Partner,5,10,1,50501.0,4,0,1.0
1,39,Partner,3,65,0,37085.0,0,2,0.9937327380162673
1,5,Single,2,71,0,16185.0,2,2,0.8837364329188104
0,266,Single,8,0,0,57731.0,8,1,0.9999999999970699
0,322,Other,7,3,1,48432.0,1,1,0.999999999841263
0,366,Partner,5,88,0,73807.0,5,1,0.999999999986827
0,32,Partner,1,15,0,18929.0,0,2,0.9725489666151979
1,158,Single,3,80,0,35893.0,1,0,1.0
0,269,Partner,9,17,0,61014.0,3,1,0.9999999999792788
1,41,Partner,2,76,0,32144.0,1,2,0.9961991091086865
0,3,Partner,1,52,0,14918.0,0,2,0.9985531728710995
1,33,Single,1,28,0,45146.0,1,2,0.9935270342333364
0,302,Single,8,31,0,41769.0,1,1,0.9999999998880282
0,519,Partner,6,42,0,88325.0,2,1,0.9999999998390816
1,23,Single,2,24,0,38054.0,0,2,0.9987364998400061
0,594,Single,4,42,0,80617.0,6,1,0.9999999999857034
0,12,Partner,1,12,0,5305.0,0,2,0.9980132015407353
1,4,Partner,1,88,0,36807.0,0,2,0.9990421331911584
1,18,Partner,2,67,0,28427.0,0,2,0.9994261646317364
0,332,Single,4,54,0,82032.0,6,1,0.9999999999945768
1,5,Partner,1,40,0,22775.0,0,2,0.9996864857530602
1,171,Partner,6,73,0,40101.0,1,0,1.0
0,270,Partner,3,81,0,58025.0,2,1,0.9999999997816178
0,712,Single,3,12,1,75777.0,6,1,0.9999999999688471
1,2,Partner,3,7,0,7500.0,2,2,0.5918119556817287
1,21,Partner,2,33,0,33562.0,0,2,0.9991493600259156
0,580,Single,7,24,0,57642.0,6,1,0.999999999968737
1,368,Partner,8,55,0,58554.0,2,0,1.0
1,457,Partner,11,87,0,63777.0,1,0,1.0
0,229,Single,4,39,0,57967.0,2,1,0.9999999997462288
2,3,Partner,2,9,0,24434.0,1,2,0.9999999997600044
1,24,Single,3,82,0,11012.0,1,2,0.9964500513395799
0,853,Single,9,71,0,44802.0,4,1,0.999999999986076
0,5,Single,0,50,0,26816.0,0,2,0.9921777489959519
1,9,Partner,3,23,0,666666.0,1,1,1.0
1,3,Partner,1,81,0,34421.0,0,2,0.9992425755830018
0,709,Partner,9,46,0,61223.0,3,1,0.9999999999787761
2,406,Partner,8,56,0,64014.0,2,0,1.0
0,908,Single,2,91,0,56981.0,3,1,0.9999999999632418
0,428,Partner,6,8,0,69245.0,5,1,0.9999999999718296
1,84,Partner,3,40,1,52869.0,1,0,0.7691730650428605
